transaction_id,account_id,transaction_date,transaction_type,transaction_amount,channel,merchant_category,description,post_date,currency_code
H000017846,A00000373,2024-01-28,WDR,13.35,ATM,7011,WDR BRANCH REF272798,2024-01-28,USD
H000017847,A00000373,2024-01-28,DEP,54.59,ATM,6011,DEP WIRE REF520996,2024-01-29,USD
H000017848,A00000373,2024-01-28,DEP,594.15,WIRE,5411,DEP POS REF815027,2024-01-29,USD
H000017849,A00000386,2024-01-28,PMT,201.22,ACH,5912,PMT ATM REF959422,2024-01-28,USD
H000017850,A00000386,2024-01-28,CHG,9.95,ATM,5541,CHG ACH REF931126,2024-01-29,USD
H000017851,A00000387,2024-01-28,PMT,703.62,ATM,5812,PMT ONLINE REF213738,2024-01-28,USD
H000017852,A00000388,2024-01-28,PMT,1665.99,ACH,5411,PMT POS REF445614,2024-01-28,USD
H000017853,A00000388,2024-01-28,INT,166.26,BRANCH,5541,INT ATM REF419829,2024-01-28,USD
H000017854,A00000393,2024-01-28,PMT,1181.57,ACH,5411,PMT MOBILE REF467998,2024-01-28,USD
H000017855,A00000395,2024-01-28,CHG,35,POS,5912,CHG ONLINE REF876876,2024-01-28,USD
H000017856,A00000400,2024-01-28,PMT,986.69,ONLINE,6011,PMT ONLINE REF516366,2024-01-28,USD
H000017857,A00000402,2024-01-28,INT,229.11,POS,5812,INT WIRE REF519051,2024-01-29,USD
H000017858,A00000403,2024-01-28,TRF,22.02,ONLINE,5812,TRF ACH REF134153,2024-01-28,USD
H000017859,A00000406,2024-01-28,INT,165.26,POS,5541,INT ATM REF425591,2024-01-28,USD
H000017860,A00000410,2024-01-28,PMT,983.73,ATM,4900,PMT POS REF653696,2024-01-29,USD
H000017861,A00000411,2024-01-28,WDR,78.25,ONLINE,5812,WDR ATM REF532189,2024-01-28,USD
H000017862,A00000413,2024-01-28,DEP,1277.88,ATM,5541,DEP ONLINE REF611764,2024-01-28,USD
H000017863,A00000413,2024-01-28,WDR,8.6,ATM,5812,WDR ACH REF221378,2024-01-28,USD
H000017864,A00000416,2024-01-28,WDR,26.22,POS,5912,WDR POS REF739436,2024-01-28,USD
H000017865,A00000427,2024-01-28,TRF,50.63,POS,7011,TRF ATM REF925862,2024-01-28,USD
H000017866,A00000428,2024-01-28,INT,236.35,WIRE,7011,INT MOBILE REF471072,2024-01-28,USD
H000017867,A00000430,2024-01-28,TRF,163.86,WIRE,4900,TRF ATM REF804583,2024-01-28,USD
H000017868,A00000433,2024-01-28,DEP,155.51,MOBILE,5812,DEP WIRE REF478756,2024-01-28,USD
H000017869,A00000433,2024-01-28,DEP,383.23,WIRE,5541,DEP ONLINE REF736391,2024-01-28,USD
H000017870,A00000433,2024-01-28,WDR,381.99,ATM,0000,WDR MOBILE REF559657,2024-01-28,USD
H000017871,A00000435,2024-01-28,PMT,2546.24,POS,5541,PMT MOBILE REF787284,2024-01-28,USD
H000017872,A00000439,2024-01-28,INT,112.45,ACH,7011,INT ONLINE REF160889,2024-01-28,USD
H000017873,A00000440,2024-01-28,TRF,842.53,MOBILE,6011,TRF POS REF383803,2024-01-28,USD
H000017874,A00000444,2024-01-28,DEP,477.01,BRANCH,5912,DEP MOBILE REF361063,2024-01-28,USD
H000017875,A00000450,2024-01-28,CHG,25,ATM,5411,CHG MOBILE REF484858,2024-01-28,USD
H000017876,A00000451,2024-01-28,FEE,9.95,ONLINE,7011,FEE ONLINE REF110125,2024-01-28,USD
H000017877,A00000451,2024-01-28,WDR,222.59,ACH,5912,WDR ACH REF577523,2024-01-28,USD
H000017878,A00000451,2024-01-28,WDR,294.39,MOBILE,4900,WDR POS REF251339,2024-01-28,USD
H000017879,A00000457,2024-01-28,DEP,43.35,WIRE,4900,DEP WIRE REF760104,2024-01-28,USD
H000017880,A00000461,2024-01-28,PMT,477.91,POS,7011,PMT BRANCH REF553086,2024-01-28,USD
H000017881,A00000465,2024-01-28,WDR,429.3,ATM,5912,WDR ACH REF766104,2024-01-28,USD
H000017882,A00000465,2024-01-28,DEP,571.6,WIRE,0000,DEP ACH REF800837,2024-01-28,USD
H000017883,A00000465,2024-01-28,INT,198.63,POS,0000,INT ONLINE REF616937,2024-01-28,USD
H000017884,A00000466,2024-01-28,WDR,99.89,POS,5812,WDR ATM REF692892,2024-01-28,USD
H000017885,A00000471,2024-01-28,WDR,49.76,ATM,0000,WDR ATM REF652074,2024-01-29,USD
H000017886,A00000471,2024-01-28,TRF,52.12,BRANCH,7011,TRF ONLINE REF437684,2024-01-28,USD
H000017887,A00000471,2024-01-28,TRF,-136.03,BRANCH,6011,TRF BRANCH REF933004,2024-01-29,USD
H000017888,A00000479,2024-01-28,DEP,313.06,MOBILE,0000,DEP ATM REF788646,2024-01-28,USD
H000017889,A00000484,2024-01-28,FEE,25,ACH,6011,FEE BRANCH REF436514,2024-01-29,USD
H000017890,A00000485,2024-01-28,TRF,73.15,BRANCH,7011,TRF ONLINE REF882636,2024-01-28,USD
H000017891,A00000005,2024-01-29,CHG,12,ATM,6011,CHG POS REF829156,2024-01-29,USD
H000017892,A00000011,2024-01-29,CHG,9.95,POS,5812,CHG MOBILE REF386324,2024-01-29,USD
H000017893,A00000015,2024-01-29,TRF,-11.58,WIRE,5812,TRF MOBILE REF493444,2024-01-30,USD
H000017894,A00000017,2024-01-29,WDR,69.17,WIRE,0000,WDR ATM REF764591,2024-01-29,USD
H000017895,A00000017,2024-01-29,FEE,25,POS,7011,FEE ACH REF530416,2024-01-29,USD
H000017896,A00000018,2024-01-29,WDR,49.2,POS,0000,WDR ONLINE REF188989,2024-01-29,USD
H000017897,A00000018,2024-01-29,DEP,534.45,WIRE,5912,DEP POS REF888011,2024-01-29,USD
H000017898,A00000021,2024-01-29,CHG,25,ATM,7011,CHG BRANCH REF607552,2024-01-29,USD
H000017899,A00000023,2024-01-29,CHG,25,POS,7011,CHG ACH REF181938,2024-01-29,USD
H000017900,A00000029,2024-01-29,TRF,-26.15,ONLINE,5812,TRF MOBILE REF983324,2024-01-29,USD
H000017901,A00000036,2024-01-29,FEE,35,BRANCH,5812,FEE ACH REF721659,2024-01-29,USD
H000017902,A00000046,2024-01-29,DEP,87.96,POS,4900,DEP BRANCH REF813017,2024-01-29,USD
H000017903,A00000046,2024-01-29,DEP,989.99,ONLINE,7011,DEP ATM REF713901,2024-01-29,USD
H000017904,A00000047,2024-01-29,CHG,12,BRANCH,5541,CHG BRANCH REF877539,2024-01-29,USD
H000017905,A00000051,2024-01-29,TRF,210.8,WIRE,5541,TRF WIRE REF443643,2024-01-29,USD
H000017906,A00000060,2024-01-29,FEE,25,ACH,5912,FEE POS REF586864,2024-01-29,USD
H000017907,A00000063,2024-01-29,CHG,9.95,MOBILE,4900,CHG BRANCH REF106772,2024-01-29,USD
H000017908,A00000064,2024-01-29,WDR,390.87,ONLINE,7011,WDR ACH REF211566,2024-01-30,USD
H000017909,A00000064,2024-01-29,TRF,194.44,ONLINE,5812,TRF ACH REF800412,2024-01-29,USD
H000017910,A00000065,2024-01-29,WDR,79.46,POS,4900,WDR ATM REF220540,2024-01-29,USD
H000017911,A00000069,2024-01-29,DEP,133.63,WIRE,5411,DEP ATM REF265437,2024-01-30,USD
H000017912,A00000071,2024-01-29,CHG,3,BRANCH,5912,CHG ONLINE REF258475,2024-01-29,USD
H000017913,A00000071,2024-01-29,PMT,2162.39,MOBILE,5912,PMT ONLINE REF884971,2024-01-29,USD
H000017914,A00000075,2024-01-29,DEP,20.15,BRANCH,5541,DEP ACH REF567398,2024-01-29,USD
H000017915,A00000080,2024-01-29,TRF,539.71,ATM,5812,TRF MOBILE REF752784,2024-01-29,USD
H000017916,A00000084,2024-01-29,PMT,964.41,ONLINE,7011,PMT BRANCH REF335683,2024-01-29,USD
H000017917,A00000084,2024-01-29,PMT,3107.97,BRANCH,5541,PMT BRANCH REF441298,2024-01-29,USD
H000017918,A00000087,2024-01-29,WDR,12.78,WIRE,5541,WDR ONLINE REF527841,2024-01-29,USD
H000017919,A00000088,2024-01-29,CHG,25,ONLINE,5812,CHG POS REF898747,2024-01-29,USD
H000017920,A00000093,2024-01-29,INT,205.86,POS,5912,INT ATM REF957248,2024-01-29,USD
H000017921,A00000102,2024-01-29,TRF,-13.95,ACH,7011,TRF ACH REF901852,2024-01-30,USD
H000017922,A00000102,2024-01-29,WDR,34.73,ATM,5541,WDR ATM REF786663,2024-01-29,USD
H000017923,A00000102,2024-01-29,WDR,8.61,WIRE,4900,WDR POS REF577358,2024-01-29,USD
H000017924,A00000103,2024-01-29,CHG,35,ATM,0000,CHG ATM REF340435,2024-01-29,USD
H000017925,A00000105,2024-01-29,INT,55.01,ATM,5541,INT ACH REF297121,2024-01-29,USD
H000017926,A00000105,2024-01-29,CHG,12,WIRE,7011,CHG POS REF893883,2024-01-29,USD
H000017927,A00000107,2024-01-29,FEE,9.95,WIRE,5912,FEE ACH REF519212,2024-01-29,USD
H000017928,A00000108,2024-01-29,CHG,25,ACH,6011,CHG POS REF766501,2024-01-29,USD
H000017929,A00000109,2024-01-29,CHG,3,ATM,5812,CHG ACH REF682189,2024-01-29,USD
H000017930,A00000112,2024-01-29,PMT,893.04,MOBILE,5541,PMT BRANCH REF523316,2024-01-29,USD
H000017931,A00000123,2024-01-29,FEE,12,MOBILE,7011,FEE POS REF184485,2024-01-29,USD
H000017932,A00000123,2024-01-29,CHG,3,WIRE,5812,CHG ACH REF950749,2024-01-30,USD
H000017933,A00000125,2024-01-29,REV,166.17,ONLINE,0000,REV MOBILE REF646824,2024-01-29,USD
H000017934,A00000128,2024-01-29,DEP,56.98,POS,4900,DEP ACH REF400611,2024-01-29,USD
H000017935,A00000135,2024-01-29,PMT,215.56,ATM,0000,PMT BRANCH REF832144,2024-01-29,USD
H000017936,A00000135,2024-01-29,FEE,35,ACH,5541,FEE WIRE REF661050,2024-01-29,USD
H000017937,A00000136,2024-01-29,DEP,25.06,WIRE,5411,DEP WIRE REF859743,2024-01-29,USD
H000017938,A00000136,2024-01-29,TRF,43.26,BRANCH,5541,TRF ONLINE REF437388,2024-01-29,USD
H000017939,A00000136,2024-01-29,DEP,548.23,ATM,6011,DEP POS REF915800,2024-01-29,USD
H000017940,A00000141,2024-01-29,INT,110.19,MOBILE,5812,INT BRANCH REF366031,2024-01-29,USD
H000017941,A00000142,2024-01-29,DEP,100.97,BRANCH,5411,DEP BRANCH REF995974,2024-01-29,USD
H000017942,A00000142,2024-01-29,DEP,105.5,POS,5411,DEP ATM REF604053,2024-01-29,USD
H000017943,A00000142,2024-01-29,DEP,79.23,POS,6011,DEP POS REF380640,2024-01-29,USD
H000017944,A00000145,2024-01-29,PMT,651.37,WIRE,6011,PMT POS REF836476,2024-01-29,USD
H000017945,A00000152,2024-01-29,DEP,295.52,ONLINE,5812,DEP ONLINE REF881433,2024-01-29,USD
H000017946,A00000156,2024-01-29,PMT,193.2,ACH,0000,PMT MOBILE REF312425,2024-01-30,USD
H000017947,A00000165,2024-01-29,INT,228.59,WIRE,0000,INT BRANCH REF571574,2024-01-29,USD
H000017948,A00000171,2024-01-29,CHG,25,BRANCH,5812,CHG WIRE REF369521,2024-01-29,USD
H000017949,A00000184,2024-01-29,WDR,93.07,MOBILE,0000,WDR POS REF983869,2024-01-29,USD
H000017950,A00000185,2024-01-29,TRF,231.05,MOBILE,5411,TRF ACH REF107401,2024-01-29,USD
H000017951,A00000187,2024-01-29,INT,65.68,ATM,5411,INT ACH REF770415,2024-01-29,USD
H000017952,A00000196,2024-01-29,WDR,213.16,WIRE,4900,WDR POS REF211248,2024-01-29,USD
H000017953,A00000196,2024-01-29,INT,121.08,ACH,5812,INT ONLINE REF900992,2024-01-29,USD
H000017954,A00000197,2024-01-29,CHG,35,WIRE,4900,CHG ATM REF211990,2024-01-29,USD
H000017955,A00000197,2024-01-29,PMT,1149.17,BRANCH,5912,PMT POS REF700999,2024-01-29,USD
H000017956,A00000198,2024-01-29,TRF,34.84,BRANCH,6011,TRF ONLINE REF695266,2024-01-29,USD
H000017957,A00000204,2024-01-29,INT,219.76,POS,5912,INT MOBILE REF654073,2024-01-29,USD
H000017958,A00000208,2024-01-29,DEP,101.63,WIRE,5912,DEP ACH REF761694,2024-01-29,USD
H000017959,A00000213,2024-01-29,CHG,12,POS,5411,CHG ATM REF676364,2024-01-29,USD
H000017960,A00000213,2024-01-29,PMT,278.55,ATM,7011,PMT MOBILE REF213838,2024-01-29,USD
H000017961,A00000220,2024-01-29,CHG,35,WIRE,5912,CHG BRANCH REF985220,2024-01-29,USD
H000017962,A00000220,2024-01-29,INT,92.4,ATM,5541,INT ACH REF844647,2024-01-30,USD
H000017963,A00000220,2024-01-29,PMT,465.48,MOBILE,7011,PMT WIRE REF313859,2024-01-29,USD
H000017964,A00000225,2024-01-29,CHG,9.95,BRANCH,5812,CHG BRANCH REF750140,2024-01-29,USD
H000017965,A00000231,2024-01-29,REV,211.01,BRANCH,0000,REV ONLINE REF613102,2024-01-29,USD
H000017966,A00000234,2024-01-29,INT,186.9,ATM,4900,INT POS REF857685,2024-01-30,USD
H000017967,A00000235,2024-01-29,REV,22.5,ATM,6011,REV BRANCH REF145966,2024-01-29,USD
H000017968,A00000235,2024-01-29,WDR,20.49,ATM,0000,WDR ONLINE REF498536,2024-01-29,USD
H000017969,A00000237,2024-01-29,WDR,18,ACH,5541,WDR ACH REF284707,2024-01-29,USD
H000017970,A00000239,2024-01-29,PMT,2079.6,ONLINE,5812,PMT MOBILE REF806930,2024-01-29,USD
H000017971,A00000242,2024-01-29,DEP,93.03,ACH,5411,DEP POS REF792030,2024-01-29,USD
H000017972,A00000248,2024-01-29,CHG,25,WIRE,6011,CHG ATM REF951529,2024-01-29,USD
H000017973,A00000250,2024-01-29,INT,188.2,BRANCH,6011,INT MOBILE REF729454,2024-01-29,USD
H000017974,A00000250,2024-01-29,CHG,35,MOBILE,5912,CHG MOBILE REF220382,2024-01-29,USD
H000017975,A00000252,2024-01-29,INT,228.02,ACH,7011,INT ONLINE REF199840,2024-01-29,USD
H000017976,A00000255,2024-01-29,WDR,12.67,ATM,5541,WDR ACH REF671282,2024-01-29,USD
H000017977,A00000255,2024-01-29,FEE,35,ONLINE,5912,FEE ACH REF426522,2024-01-29,USD
H000017978,A00000255,2024-01-29,DEP,190.57,BRANCH,5411,DEP POS REF792182,2024-01-29,USD
H000017979,A00000265,2024-01-29,REF,1539.65,WIRE,5912,REF ACH REF715565,2024-01-29,USD
H000017980,A00000265,2024-01-29,CHG,35,POS,5912,CHG ACH REF658518,2024-01-29,USD
H000017981,A00000267,2024-01-29,PMT,1324.82,ONLINE,0000,PMT ATM REF994660,2024-01-30,USD
H000017982,A00000268,2024-01-29,DEP,38.08,WIRE,7011,DEP WIRE REF313967,2024-01-29,USD
H000017983,A00000268,2024-01-29,TRF,-317.48,ATM,6011,TRF ONLINE REF730639,2024-01-29,USD
H000017984,A00000275,2024-01-29,CHG,9.95,ONLINE,6011,CHG ATM REF575255,2024-01-29,USD
H000017985,A00000275,2024-01-29,PMT,124.27,ONLINE,5411,PMT POS REF858569,2024-01-30,USD
H000017986,A00000280,2024-01-29,FEE,9.95,MOBILE,4900,FEE ACH REF336286,2024-01-29,USD
H000017987,A00000281,2024-01-29,TRF,-225.79,ONLINE,5912,TRF BRANCH REF854269,2024-01-30,USD
H000017988,A00000282,2024-01-29,DEP,236.03,WIRE,5812,DEP ACH REF976708,2024-01-29,USD
H000017989,A00000282,2024-01-29,WDR,23.72,POS,5541,WDR ONLINE REF983920,2024-01-30,USD
H000017990,A00000283,2024-01-29,INT,48.41,MOBILE,4900,INT ONLINE REF117879,2024-01-29,USD
H000017991,A00000295,2024-01-29,INT,111.93,ONLINE,6011,INT POS REF313052,2024-01-30,USD
H000017992,A00000295,2024-01-29,INT,192.36,POS,5912,INT ACH REF590306,2024-01-30,USD
H000017993,A00000295,2024-01-29,WDR,407.62,WIRE,6011,WDR MOBILE REF616072,2024-01-29,USD
H000017994,A00000300,2024-01-29,FEE,3,POS,4900,FEE MOBILE REF901668,2024-01-29,USD
H000017995,A00000300,2024-01-29,PMT,166.85,ACH,5812,PMT POS REF379341,2024-01-29,USD
H000017996,A00000303,2024-01-29,FEE,3,MOBILE,5411,FEE WIRE REF513933,2024-01-29,USD
H000017997,A00000303,2024-01-29,WDR,21.67,POS,5912,WDR ONLINE REF237866,2024-01-29,USD
H000017998,A00000303,2024-01-29,DEP,56.84,MOBILE,0000,DEP POS REF684115,2024-01-29,USD
H000017999,A00000311,2024-01-29,DEP,115.46,WIRE,5411,DEP ONLINE REF161307,2024-01-29,USD
H000018000,A00000313,2024-01-29,FEE,12,ATM,4900,FEE ACH REF573516,2024-01-29,USD
H000018001,A00000314,2024-01-29,FEE,3,BRANCH,6011,FEE WIRE REF175211,2024-01-29,USD
H000018002,A00000316,2024-01-29,DEP,117.05,ACH,4900,DEP WIRE REF400266,2024-01-29,USD
H000018003,A00000318,2024-01-29,DEP,58.35,POS,5912,DEP WIRE REF296789,2024-01-29,USD
H000018004,A00000321,2024-01-29,DEP,43.81,MOBILE,0000,DEP WIRE REF873879,2024-01-29,USD
H000018005,A00000321,2024-01-29,WDR,4.06,BRANCH,5912,WDR WIRE REF610510,2024-01-29,USD
H000018006,A00000331,2024-01-29,WDR,65.4,WIRE,5541,WDR MOBILE REF336775,2024-01-29,USD
H000018007,A00000331,2024-01-29,WDR,37.1,ONLINE,7011,WDR ACH REF932683,2024-01-29,USD
H000018008,A00000333,2024-01-29,PMT,1048.56,MOBILE,6011,PMT BRANCH REF817048,2024-01-29,USD
H000018009,A00000333,2024-01-29,PMT,1611.42,POS,5912,PMT ONLINE REF976070,2024-01-29,USD
H000018010,A00000337,2024-01-29,PMT,324.17,MOBILE,4900,PMT ACH REF487044,2024-01-30,USD
H000018011,A00000337,2024-01-29,PMT,2489.34,ONLINE,5812,PMT MOBILE REF251881,2024-01-30,USD
H000018012,A00000337,2024-01-29,PMT,2213.93,ACH,6011,PMT ATM REF115963,2024-01-29,USD
H000018013,A00000338,2024-01-29,DEP,20.2,MOBILE,6011,DEP ACH REF655405,2024-01-29,USD
H000018014,A00000338,2024-01-29,DEP,18.27,ACH,6011,DEP ONLINE REF162568,2024-01-30,USD
H000018015,A00000339,2024-01-29,CHG,25,POS,5912,CHG WIRE REF150790,2024-01-29,USD
H000018016,A00000339,2024-01-29,PMT,1788.56,ACH,4900,PMT ATM REF548462,2024-01-29,USD
H000018017,A00000342,2024-01-29,FEE,35,BRANCH,4900,FEE POS REF910369,2024-01-29,USD
H000018018,A00000342,2024-01-29,TRF,32.15,WIRE,0000,TRF POS REF427122,2024-01-30,USD
H000018019,A00000350,2024-01-29,CHG,35,WIRE,5541,CHG ACH REF634718,2024-01-29,USD
H000018020,A00000353,2024-01-29,WDR,76.16,POS,4900,WDR BRANCH REF562836,2024-01-29,USD
H000018021,A00000353,2024-01-29,TRF,4.28,BRANCH,5812,TRF ACH REF762086,2024-01-29,USD
H000018022,A00000354,2024-01-29,TRF,136.15,POS,5912,TRF ATM REF883358,2024-01-30,USD
H000018023,A00000354,2024-01-29,TRF,-41.07,MOBILE,5541,TRF ACH REF107086,2024-01-29,USD
H000018024,A00000355,2024-01-29,PMT,934.58,ONLINE,4900,PMT ACH REF469763,2024-01-29,USD
H000018025,A00000355,2024-01-29,CHG,12,BRANCH,5812,CHG WIRE REF923452,2024-01-29,USD
H000018026,A00000358,2024-01-29,PMT,1250.13,BRANCH,5541,PMT BRANCH REF466286,2024-01-29,USD
H000018027,A00000359,2024-01-29,INT,116.99,ATM,5541,INT WIRE REF488689,2024-01-29,USD
H000018028,A00000361,2024-01-29,FEE,25,BRANCH,6011,FEE POS REF655985,2024-01-29,USD
H000018029,A00000361,2024-01-29,CHG,25,ATM,6011,CHG MOBILE REF649429,2024-01-29,USD
H000018030,A00000362,2024-01-29,PMT,2483.53,WIRE,7011,PMT ACH REF241921,2024-01-29,USD
H000018031,A00000362,2024-01-29,INT,236.88,POS,5912,INT WIRE REF777678,2024-01-30,USD
H000018032,A00000362,2024-01-29,INT,176.01,ACH,5541,INT WIRE REF990721,2024-01-29,USD
H000018033,A00000365,2024-01-29,TRF,259.04,ONLINE,7011,TRF WIRE REF906239,2024-01-29,USD
H000018034,A00000365,2024-01-29,DEP,305.24,ACH,4900,DEP ATM REF517583,2024-01-29,USD
H000018035,A00000366,2024-01-29,WDR,24.8,ONLINE,5541,WDR ATM REF519807,2024-01-29,USD
H000018036,A00000367,2024-01-29,DEP,146.44,WIRE,5411,DEP ACH REF671894,2024-01-30,USD
H000018037,A00000367,2024-01-29,DEP,132.31,MOBILE,7011,DEP ATM REF154835,2024-01-29,USD
H000018038,A00000382,2024-01-29,FEE,9.95,POS,0000,FEE ONLINE REF256136,2024-01-29,USD
H000018039,A00000382,2024-01-29,DEP,638.67,WIRE,7011,DEP WIRE REF332375,2024-01-29,USD
H000018040,A00000382,2024-01-29,TRF,-163.67,BRANCH,6011,TRF WIRE REF489502,2024-01-29,USD
H000018041,A00000384,2024-01-29,DEP,61.65,MOBILE,0000,DEP WIRE REF389703,2024-01-29,USD
H000018042,A00000385,2024-01-29,REV,18.42,WIRE,0000,REV MOBILE REF588917,2024-01-29,USD
H000018043,A00000385,2024-01-29,WDR,99.72,ACH,5541,WDR MOBILE REF182227,2024-01-29,USD
H000018044,A00000387,2024-01-29,CHG,35,POS,0000,CHG ATM REF958573,2024-01-29,USD
H000018045,A00000387,2024-01-29,INT,77.65,ACH,7011,INT ONLINE REF929558,2024-01-29,USD
H000018046,A00000387,2024-01-29,CHG,25,ONLINE,0000,CHG BRANCH REF127136,2024-01-29,USD
H000018047,A00000391,2024-01-29,CHG,35,POS,5411,CHG ONLINE REF626793,2024-01-29,USD
H000018048,A00000392,2024-01-29,PMT,2909.05,ATM,4900,PMT ATM REF668679,2024-01-29,USD
H000018049,A00000392,2024-01-29,PMT,747.36,WIRE,5411,PMT POS REF509689,2024-01-29,USD
H000018050,A00000392,2024-01-29,PMT,1686.83,ACH,4900,PMT WIRE REF335647,2024-01-29,USD
H000018051,A00000393,2024-01-29,PMT,1105.01,MOBILE,5541,PMT ONLINE REF726832,2024-01-29,USD
H000018052,A00000400,2024-01-29,INT,37.9,WIRE,5912,INT ONLINE REF768962,2024-01-29,USD
H000018053,A00000400,2024-01-29,PMT,2251.77,ACH,5411,PMT MOBILE REF572014,2024-01-30,USD
H000018054,A00000401,2024-01-29,DEP,126.5,BRANCH,6011,DEP BRANCH REF138754,2024-01-29,USD
H000018055,A00000404,2024-01-29,INT,99.76,POS,0000,INT WIRE REF427615,2024-01-30,USD
H000018056,A00000404,2024-01-29,PMT,621.84,ACH,5411,PMT BRANCH REF970321,2024-01-29,USD
H000018057,A00000405,2024-01-29,PMT,1629.56,WIRE,7011,PMT POS REF966687,2024-01-29,USD
H000018058,A00000405,2024-01-29,PMT,1314.82,POS,7011,PMT MOBILE REF810185,2024-01-30,USD
H000018059,A00000409,2024-01-29,CHG,9.95,POS,5411,CHG WIRE REF430503,2024-01-30,USD
H000018060,A00000412,2024-01-29,WDR,358.07,ATM,6011,WDR ACH REF543051,2024-01-29,USD
H000018061,A00000412,2024-01-29,TRF,351.69,ONLINE,0000,TRF ACH REF540004,2024-01-29,USD
H000018062,A00000422,2024-01-29,INT,64.48,WIRE,7011,INT WIRE REF547230,2024-01-29,USD
H000018063,A00000427,2024-01-29,WDR,38.67,ATM,5411,WDR ACH REF688922,2024-01-30,USD
H000018064,A00000427,2024-01-29,WDR,70.32,ACH,7011,WDR ATM REF386917,2024-01-29,USD
H000018065,A00000427,2024-01-29,TRF,34.99,ATM,5912,TRF ACH REF888546,2024-01-29,USD
H000018066,A00000432,2024-01-29,WDR,394.42,WIRE,0000,WDR WIRE REF327192,2024-01-29,USD
H000018067,A00000435,2024-01-29,CHG,35,ATM,0000,CHG ATM REF422871,2024-01-29,USD
H000018068,A00000435,2024-01-29,CHG,3,WIRE,5812,CHG ACH REF367090,2024-01-29,USD
H000018069,A00000435,2024-01-29,CHG,25,ONLINE,5541,CHG WIRE REF255347,2024-01-29,USD
H000018070,A00000436,2024-01-29,WDR,353.58,ONLINE,7011,WDR POS REF893430,2024-01-29,USD
H000018071,A00000440,2024-01-29,TRF,-56.91,WIRE,5912,TRF ONLINE REF948665,2024-01-29,USD
H000018072,A00000440,2024-01-29,WDR,17.74,ONLINE,4900,WDR ONLINE REF535972,2024-01-29,USD
H000018073,A00000443,2024-01-29,CHG,25,ATM,7011,CHG MOBILE REF622880,2024-01-29,USD
H000018074,A00000443,2024-01-29,CHG,9.95,POS,5411,CHG WIRE REF362308,2024-01-29,USD
H000018075,A00000444,2024-01-29,DEP,160.18,POS,5541,DEP ACH REF970938,2024-01-29,USD
H000018076,A00000454,2024-01-29,DEP,12.42,ONLINE,7011,DEP ONLINE REF678382,2024-01-29,USD
H000018077,A00000459,2024-01-29,DEP,161.39,ONLINE,5411,DEP ACH REF508342,2024-01-29,USD
H000018078,A00000461,2024-01-29,CHG,35,MOBILE,7011,CHG WIRE REF820982,2024-01-30,USD
H000018079,A00000461,2024-01-29,REF,1497.02,ATM,7011,REF ACH REF919913,2024-01-29,USD
H000018080,A00000463,2024-01-29,CHG,12,ATM,5411,CHG BRANCH REF344733,2024-01-29,USD
H000018081,A00000469,2024-01-29,FEE,9.95,WIRE,5411,FEE ONLINE REF815810,2024-01-29,USD
H000018082,A00000471,2024-01-29,TRF,5.07,ATM,5411,TRF WIRE REF290923,2024-01-29,USD
H000018083,A00000472,2024-01-29,WDR,26.12,POS,5912,WDR BRANCH REF441226,2024-01-29,USD
H000018084,A00000476,2024-01-29,CHG,25,POS,6011,CHG WIRE REF545407,2024-01-29,USD
H000018085,A00000478,2024-01-29,INT,235.69,ATM,5541,INT MOBILE REF277344,2024-01-29,USD
H000018086,A00000480,2024-01-29,PMT,2024.47,BRANCH,5812,PMT ONLINE REF946335,2024-01-29,USD
H000018087,A00000483,2024-01-29,CHG,3,BRANCH,5411,CHG ACH REF853159,2024-01-29,USD
H000018088,A00000483,2024-01-29,PMT,356.04,ONLINE,6011,PMT ATM REF772768,2024-01-29,USD
H000018089,A00000483,2024-01-29,CHG,9.95,BRANCH,4900,CHG POS REF989457,2024-01-30,USD
H000018090,A00000009,2024-01-30,WDR,82.29,WIRE,6011,WDR MOBILE REF687616,2024-01-31,USD
H000018091,A00000016,2024-01-30,TRF,22.55,WIRE,4900,TRF BRANCH REF299026,2024-01-30,USD
H000018092,A00000018,2024-01-30,INT,156.61,ATM,7011,INT WIRE REF235731,2024-01-30,USD
H000018093,A00000019,2024-01-30,PMT,198.43,ACH,6011,PMT WIRE REF328515,2024-01-30,USD
H000018094,A00000022,2024-01-30,WDR,197.84,BRANCH,5912,WDR ONLINE REF948432,2024-01-30,USD
H000018095,A00000025,2024-01-30,INT,101.23,MOBILE,4900,INT ONLINE REF795581,2024-01-30,USD
H000018096,A00000025,2024-01-30,INT,18.34,WIRE,5541,INT POS REF186515,2024-01-30,USD
H000018097,A00000029,2024-01-30,TRF,16.62,ACH,5912,TRF WIRE REF402747,2024-01-31,USD
H000018098,A00000029,2024-01-30,DEP,39.32,ONLINE,5912,DEP ATM REF109024,2024-01-30,USD
H000018099,A00000029,2024-01-30,WDR,82.8,POS,5541,WDR POS REF750007,2024-01-30,USD
H000018100,A00000031,2024-01-30,INT,61.24,WIRE,5541,INT ACH REF419314,2024-01-30,USD
H000018101,A00000032,2024-01-30,TRF,44.76,ONLINE,5912,TRF MOBILE REF316790,2024-01-30,USD
H000018102,A00000032,2024-01-30,TRF,-22.21,BRANCH,6011,TRF POS REF925967,2024-01-30,USD
H000018103,A00000033,2024-01-30,PMT,3177.92,WIRE,5411,PMT MOBILE REF194376,2024-01-31,USD
